Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),0.613464164607401,1.8170203147844173,0.003937007874015748,0.09797310693779146,0.856,10/22,15.01%,ALOX15B;AGTR1;CSF1;PPARA;NFKBIA;ABCG1;NFKB1;MSR1;PLA2G5;PRKCH
prerank,Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575),-0.6237493978267664,-1.8149517443651433,0.00784313725490196,0.08770855138510439,0.906,7/21,8.51%,PTGS2;IL1B;NOX1;NODAL;SULF1;CYP1B1;IL6
prerank,Regulation Of Adenylate Cyclase Activity (GO:0045761),0.6499249088783061,1.8131335095815682,0.003952569169960474,0.0985683072677093,0.872,6/16,16.75%,CCR2;GRM2;DRD5;PALM;EDNRB;ORAI1
prerank,Regulation Of Myelination (GO:0031641),-0.5960258290158476,-1.8109386719514013,0.008333333333333333,0.08967458357259316,0.914,2/24,0.30%,EGR2;TYMP
prerank,Antimicrobial Humoral Response (GO:0019730),-0.5232871300931801,-1.8107499728874576,0.0,0.08743718085574835,0.914,14/45,9.36%,CXCL11;CXCL9;CXCL10;CXCL2;JCHAIN;F3;CXCL5;SLPI;SLC11A1;RNASE3;WFDC2;HLA-A;CXCL14;WFDC3
prerank,Negative Regulation Of miRNA Metabolic Process (GO:2000629),0.6183537829658978,1.8069958911337005,0.003816793893129771,0.10081016114194141,0.884,13/21,25.03%,NFATC4;RELA;PPARA;ESR1;TGFB1;REST;NFATC3;NCOR2;NFIB;SOX9;POU5F1;NCOR1;PPARD
prerank,Ribonucleoprotein Complex Biogenesis (GO:0022613),-0.45884186674823596,-1.799705443194299,0.0,0.09474689192835349,0.932,52/90,35.81%,MRTO4;TMA16;SNU13;RSL24D1;RBIS;RPL5;NPM1;RPS17;ZNF622;CINP;RPS24;TBL3;WDR46;RPL11;DIMT1;WDR74;RPS4X;RRP7A;SURF6;RPS14;RPS8;ZNF658;WDR75;SDAD1;RPS13;RIOK1;RPF2;RPS25;RPL7;RPS6;RPL35A;NAT10;NGDN;BYSL;EMG1;RPS11;MRPS12;RPS19;MALSU1;RPS9;RPL26;RPS15A;WDR43;PES1;MPHOSPH10;RPL38;RPS16;FCF1;CUL4B;RPL26L1;RPS27;WDR3
prerank,Limb Morphogenesis (GO:0035108),0.6475156005866913,1.7990905689303502,0.0,0.10575084809107636,0.902,10/16,24.44%,TBX3;SKI;PTCH1;NIPBL;ZNF141;IQCE;TGFB2;GLI3;PCSK5;MYH3
prerank,Artery Morphogenesis (GO:0048844),0.6031057085358563,1.7977636419904532,0.004048582995951417,0.1042668520531906,0.904,15/24,23.72%,FOXF1;PDGFRB;STRA6;NOTCH1;HEY2;NOG;SMAD7;BMPR1A;TGFBR2;TBX1;TBX2;TGFB2;ENG;VEGFA;PKD2
prerank,Protein Export From Nucleus (GO:0006611),-0.6006977805473561,-1.794393980185603,0.01639344262295082,0.09766218091076437,0.948,1/20,0.01%,EGR2
prerank,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),0.4593787448706993,1.793651858294014,0.0,0.1052749066507928,0.916,40/79,29.30%,FLCN;TNFRSF25;VAV3;SYDE1;ARHGEF19;FGD3;CHN2;ITSN1;OBSCN;PREX1;RHOF;MCF2L;ARHGEF10;DOCK2;PLEKHG4B;ARHGEF40;DOCK8;MYO9B;ARHGEF10L;TRIO;FAM13B;CGNL1;TIAM2;ARHGAP11A;PLEKHG1;GNA13;ARHGEF28;ARHGEF12;STARD13;ARHGEF17;SYDE2;SRC;PLCE1;FOXM1;ARHGEF1;RHOD;SPATA13;FGD1;TGM2;MYO9A
prerank,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),0.46788448318301984,1.7916409648103158,0.0,0.10421376002102774,0.922,21/64,14.37%,GPR20;CXCR2;FPR2;OPRK1;AGTR1;GPR4;GPR157;OPRM1;ESR1;CHRM2;DRD5;PTH1R;GRM1;F2RL3;FPR3;C5AR1;C3AR1;PTGER3;C5AR2;GPR35;P2RY12
prerank,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),-0.5721683894139091,-1.7882434229436743,0.003952569169960474,0.10146530790145494,0.962,10/26,10.64%,HLA-DRB4;HLA-DRB5;HLA-DRB3;HLA-DRB1;IFI30;CTSV;HLA-F;HLA-A;FCER1G;HLA-DQA1
prerank,Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),0.5583806588530286,1.7826330061957356,0.0,0.11172841280793214,0.936,22/31,36.22%,FSHB;PCK1;ZBTB20;SIRT4;HSD17B13;PPARA;PLIN5;KAT2B;MLXIPL;MTOR;SLC45A3;MLST8;LDLR;SLC27A1;SIRT2;CREBL2;GPLD1;ELOVL5;RPTOR;KAT5;APOE;CREB1
prerank,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),0.5848142481884079,1.7798005393858118,0.00411522633744856,0.11208477336582212,0.938,13/23,26.15%,FLCN;GIT1;CBFA2T3;PPARA;KAT2A;HDAC4;SIK1;ACTN3;WNT4;CLK2;NCOR1;NUPR1;CRY1
prerank,Inner Mitochondrial Membrane Organization (GO:0007007),-0.5435415581558094,-1.7728825896720493,0.004,0.114326515714878,0.97,22/33,29.50%,CHCHD6;TOMM70;MICOS13;GHITM;SLC25A46;NDUFA13;TIMM8A;TIMM10;SAMM50;ROMO1;OPA1;IMMT;TIMM13;CIBAR1;TIMM8B;TIMM10B;MTX3;UQCC3;CHCHD3;TIMM9;MTX2;HSPA9
prerank,Ribosome Biogenesis (GO:0042254),-0.4276482457624354,-1.7725817855519763,0.0,0.11185055164009525,0.97,68/122,35.81%,MRTO4;TMA16;SNU13;EXOSC9;RSL24D1;RBIS;RPL5;EXOSC7;NPM1;PIH1D2;RPS17;RPL27;ZNF622;CINP;RPS24;TBL3;WDR46;RPL11;PIN4;MRPL22;DIMT1;SBDS;WDR74;DDX10;PIH1D1;RPS4X;RRP7A;SURF6;RPS14;RPS8;ZNF658;WDR75;SDAD1;RPS13;EXOSC4;RIOK1;NOLC1;MRM2;RPF2;RPS25;RPL7;RPS6;RPL35A;EIF2S1;NAT10;NGDN;BYSL;EMG1;RPS11;MRPS12;RPS19;MALSU1;RPS9;RPL26;RPS15A;WDR43;PES1;DHX29;MPHOSPH10;NOC4L;DDX54;RPS16;FCF1;CUL4B;RPL26L1;RPS27;DCAF13;WDR3
prerank,Polyol Biosynthetic Process (GO:0046173),0.6343115047712822,1.7691799386233875,0.007782101167315175,0.12144724737326297,0.956,5/15,6.87%,CYP27B1;ISYNA1;IP6K3;ITPKB;ITPKA
prerank,Pyruvate Metabolic Process (GO:0006090),-0.48890152685997446,-1.7623734284771106,0.0,0.1204267049203512,0.976,26/46,24.09%,NR4A3;PDHA2;SDS;LDHC;PFKFB1;LDHA;ENO2;PCK2;TPI1;VDAC1;DLD;PGK1;PGAM1;PKM;PGAM2;ENO1;DLAT;PDHX;ME3;PDHB;HK1;LDHB;PFKFB2;PFKM;ALDOC;SRR
prerank,External Encapsulating Structure Organization (GO:0045229),0.4443901273398673,1.7609301575029708,0.0,0.1284660793055457,0.962,33/80,18.38%,MIA;ADAMTS2;COL5A3;COL10A1;ADAMTS7;COL1A2;COL24A1;COL22A1;MMP23B;COL11A1;HPSE2;ECM2;COL8A2;ADAMTS19;COL9A1;SPINT1;HRNR;TGM1;COL5A1;ADAMTS17;NPNT;COL4A3;ADAMTS10;COL23A1;POSTN;COL8A1;COL1A1;ADAMTS13;COL3A1;COL5A2;COL15A1;ADAMTS14;FURIN
prerank,Protein Targeting To ER (GO:0045047),-0.6152832351503964,-1.7601254010585101,0.0,0.12015628567277557,0.978,7/19,19.59%,SEC61G;SPCS1;SGTB;SPCS2;SPCS3;SEC63;ZFAND2A
prerank,Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482),0.6032004960672237,1.7567856580071286,0.003745318352059925,0.1312729990800368,0.966,7/20,14.00%,GPR20;GPR4;GPR157;GRM1;F2RL3;C3AR1;GPR35
prerank,Negative Regulation Of Smoothened Signaling Pathway (GO:0045879),0.5757104864377838,1.7534723674565857,0.0038022813688212928,0.13261353692193775,0.97,12/23,19.93%,GLI1;PTCH2;KIF7;GLI2;PTCH1;ULK3;SUFU;HHIP;GLIS2;MGRN1;GPC3;GLI3
prerank,Regulation Of Keratinocyte Differentiation (GO:0045616),0.6276216612361918,1.7521917016116366,0.004347826086956522,0.13107832829543958,0.972,10/18,15.01%,ETV4;CYP27B1;GRHL2;ROCK1;FOXC1;ZFP36L1;SRSF6;TRIM16;NUMA1;PRKCH
prerank,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),0.5819614714088944,1.7519475457957265,0.011764705882352941,0.12834690100768062,0.972,8/23,10.06%,FLCN;GIT1;CBFA2T3;PPARA;KAT2A;HDAC4;TGFB1;SIK1
prerank,Eye Development (GO:0001654),0.5051199876801191,1.7486934411633186,0.0,0.13048841682696327,0.98,21/45,20.13%,MAB21L2;STRA6;MAB21L1;SIPA1L3;SOX2;COL5A1;SH3PXD2B;HES5;HIPK2;SMG9;FOXC1;SKI;NIPBL;SALL2;PAX6;HIPK1;COL5A2;PBX3;FBN1;TGFB2;SMOC1
prerank,Glutamate Metabolic Process (GO:0006536),-0.6332956985941806,-1.7483614000439844,0.015625,0.13073157007487968,0.986,6/19,13.17%,PRODH;GAD1;FPGS;GOT1;ALDH5A1;GLUD1
prerank,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),-0.6106251018701294,-1.7467166964031375,0.004347826086956522,0.12979949700540444,0.986,12/18,30.26%,HLA-DRB1;IL12A;HLA-F;HLA-A;CD1D;CYRIB;RAET1G;IL23A;HLA-C;IL12RB1;STX7;MR1
prerank,Activation Of GTPase Activity (GO:0090630),0.45566252597295204,1.7425845725129478,0.0,0.13576484718389042,0.99,30/73,25.46%,FOXJ1;TBC1D8B;MTSS2;SCRIB;EPHA2;SIPA1;AGAP7P;SYDE1;ARHGEF19;SIPA1L3;TBCK;ARHGEF10;TBC1D2;TBC1D26;RALGAPA2;ARHGEF16;TIAM2;TSC1;TBC1D2B;RAP1GAP;TBC1D17;ARHGEF26;APC2;TBC1D1;EVI5L;TBC1D5;SYDE2;SGSM3;TBC1D9B;CCDC125
prerank,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),-0.501686065454463,-1.737036138198277,0.0,0.13869332265256853,0.99,8/38,2.86%,NR4A3;CCL2;HLA-DRB4;HLA-DRB5;HLA-DRB3;CD44;HLA-DRB1;MDK
prerank,Extracellular Structure Organization (GO:0043062),0.43761469596963215,1.7357255493224353,0.0035087719298245615,0.14288553457861686,0.996,39/79,24.17%,MIA;ADAMTS2;COL5A3;COL10A1;ADAMTS7;COL1A2;COL24A1;COL22A1;MMP23B;COL11A1;HPSE2;ECM2;COL8A2;ADAMTS19;COL9A1;SPINT1;COL5A1;ADAMTS17;NPNT;COL4A3;ADAMTS10;COL23A1;POSTN;COL8A1;COL1A1;ADAMTS13;COL3A1;COL5A2;COL15A1;ADAMTS14;FURIN;SMOC1;RECK;ADAMTS1;THSD4;SMOC2;ADAMTS16;ATP7A;COL16A1
prerank,Heart Development (GO:0007507),0.412150135616989,1.733230761322123,0.0,0.14308302667893283,0.998,60/136,23.94%,FOXC2;PRICKLE4;MYH6;MYOCD;FOXF1;TBX3;STRA6;TCAP;APLN;CHD7;SGCZ;MYL7;NOTCH1;SALL1;SH3PXD2B;GLI2;SMG9;TH;KAT2A;GJA1;TGFB1;EPHB4;HEG1;DVL1;FOXC1;TGFBR2;SGCD;TBX1;NIPBL;DVL2;KDM6B;KDM6A;DAND5;PKD1;TBX2;TAFAZZIN;MYH7;COL3A1;ECE1;KAT2B;NCOA6;FN1;GPC3;PDLIM7;SOX9;PDLIM5;FBN1;TGFB2;CRELD1;TBX19;PCSK5;FLRT2;INSR;VEGFA;TEK;MICAL2;ERBB3;PKD2;TSC2;TAB2
prerank,Response To Interleukin-1 (GO:0070555),-0.47485579344875334,-1.7328043667890365,0.012145748987854251,0.14136666943400925,0.99,12/57,7.59%,CCL4L1;CCL3;CCL19;CCL2;SELE;IL1B;CCL4;CCL3L1;MYLK3;CHI3L1;CITED1;CCL5
prerank,Neural Tube Development (GO:0021915),0.6391436303541475,1.7325854101695848,0.007722007722007722,0.14119039405090464,0.998,8/16,14.29%,SLC39A12;GRHL2;HES5;ZNF358;TGFB1;DVL1;PTCH1;PKD1
prerank,Dorsal/Ventral Pattern Formation (GO:0009953),0.6227660799179859,1.729534477672389,0.00392156862745098,0.1422023731295646,0.998,8/17,22.36%,DSCAML1;NOG;GLI2;BMPR1A;PTCH1;GREM1;MDFI;CHRD
prerank,Positive Regulation Of T Cell Activation (GO:0050870),-0.43356964470455145,-1.7285296641508487,0.0,0.1432629256430577,0.99,20/86,10.64%,VCAM1;CCL19;CCL2;HLA-DRB4;HLA-DRB5;HLA-DRB3;IL1B;HLA-DRB1;IL7;TFRC;MDK;AIF1;PDCD1LG2;NOD2;ACTB;CCL5;HLA-A;IL6;CD1D;HLA-DQA1
prerank,Regulation Of Muscle Cell Differentiation (GO:0051147),0.6064867639592052,1.7272616027705836,0.0040650406504065045,0.14276506439742412,1.0,9/20,15.82%,ZBED6;MYOCD;LAMB2;IGF2;MEGF10;RBM4;LAMC1;NID1;LAMA2
prerank,Muscle Cell Differentiation (GO:0042692),0.5332798025793178,1.7223341846070706,0.0,0.14753627992135215,1.0,9/30,11.61%,LBX2;MYOCD;SGCZ;HEY2;FBXO40;MEGF10;TBX18;TBX1;ACTN3
prerank,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),0.6016793150479746,1.7210278178951242,0.01968503937007874,0.146358736996674,1.0,10/19,15.71%,FPR2;CR1;CD19;FPR3;C5AR1;BCAR1;C3AR1;C5AR2;SH2B2;LILRA2
prerank,Phospholipid Translocation (GO:0045332),0.5565178932198319,1.7155278084481564,0.016129032258064516,0.1507106932703824,1.0,11/26,19.89%,P2RX7;ABCA7;ATP11A;ATP10D;ATP11C;ATP8B2;ABCA4;ABCB1;ATP8B3;ATP11B;ANO6
prerank,Gene Expression (GO:0010467),-0.37003275663090757,-1.7126099303405373,0.0,0.1615176106764077,0.992,121/254,30.75%,ADAD2;RBM3;GZMA;GZMB;NXF3;WARS1;PRPH2;MRPS16;RPS4Y1;MRPL55;NOX4;RPL15;FARSB;RPL12;EXOSC9;ALYREF;EIF4A3;MBTPS2;DDX19B;RPL41;SARS1;MRPL28;RPL5;EXOSC7;THOC7;RPS20;RPS17;MRPS18A;MRPL13;HBS1L;RPL35;RPL27;MRPL24;RPL9;RPS24;MRPS18B;MRPL14;RPL11;MAGOH;RPS10;TSPAN15;RPL32;FASTKD2;MRPS17;RPL36AL;MRPS21;RPL28;TSPAN5;RPL27A;FAU;EXOSC1;MRPS33;MRPL12;MRPL9;THOC5;RPL8;DNAJB11;NOVA1;SARNP;RPL22;SRBD1;RPS4X;RAE1;MRPS7;RPL37;EXOSC6;RPL29;RPS27A;TESC;RPL36;RPS14;RPS8;RPSA;RPL24;RPL3;RPS13;EXOSC4;PRPF4;DDX25;RPL19;RPS2;RPL13A;RPL37A;RPS25;RNGTT;RPL10A;RPL4;RPL30;HNRNPK;DDX39B;RPL7;RPS6;RPL35A;MRPL52;RPS29;MRPL51;RPL18A;MRPL42;SRSF3;RBM8A;COPS5;RPS11;MRPS12;RPL10;ADARB1;MRPS11;RPS19;GLE1;RPL21;RBMS1;MAGOHB;RPS9;RPL26;NXT1;RPS15A;RPL13;TSPAN33;CHTOP;RPL39;RPL34;MRPL11
prerank,Membrane Assembly (GO:0071709),-0.5291748956065296,-1.7065468130709327,0.007575757575757576,0.16706528608828394,0.994,8/32,13.67%,NLGN4Y;S100A10;ANXA2;TLCD1;RFTN1;CHMP2A;UGCG;CHMP2B
prerank,Dendritic Cell Migration (GO:0036336),0.6086162437657708,1.7059970317423303,0.015810276679841896,0.16104200739377836,1.0,4/17,0.90%,CXCR1;CXCR2;CXCR4;CCR2
prerank,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),-0.5380228342654075,-1.7054401860926782,0.008733624454148471,0.16527700833236209,0.994,10/27,17.56%,HLA-DRB3;IL1B;HLA-DRB1;IL12A;HLA-F;HLA-A;CD1D;CYRIB;RAET1G;IL23A
prerank,Detection Of Mechanical Stimulus (GO:0050982),0.6121065588381679,1.7042922417907924,0.016,0.16154135652755708,1.0,10/17,18.92%,PIEZO2;TCAP;LHFPL5;PKD2L1;JUP;PKD2L2;PIEZO1;TTN;PKD1;PKD1L3
prerank,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),-0.6389806961033763,-1.703836972895042,0.024793388429752067,0.16436879330417964,0.994,8/15,18.27%,HLA-DRB4;HLA-DRB5;HLA-DRB3;HLA-DRB1;PDIA3;HLA-DQA1;TAPBPL;HLA-DMA
prerank,Eye Morphogenesis (GO:0048592),0.6259540163498812,1.6999511114248629,0.01639344262295082,0.16514571559994742,1.0,10/15,25.41%,NKD1;COL5A1;RARG;SKI;NIPBL;COL5A2;FBN1;VEGFA;FBN2;STAT3
prerank,Alpha-Amino Acid Catabolic Process (GO:1901606),-0.559505134015029,-1.6990317416231246,0.011673151750972763,0.16757758360257272,0.994,8/26,9.50%,PRODH;HMGCLL1;IL4I1;HPD;HMGCL;THNSL2;KMO;SARDH
prerank,Transepithelial Transport (GO:0070633),0.64214464704157,1.6951424767593488,0.016,0.17017755693281042,1.0,7/15,17.39%,ABCC2;CLCNKA;SLC26A6;CLCN7;SLC1A3;RHCG;SLC12A2
prerank,Embryonic Digestive Tract Development (GO:0048566),0.5983255029328174,1.6925006096754107,0.00823045267489712,0.17162914776512386,1.0,11/18,20.19%,FOXF1;PDGFRA;RBPMS2;STRA6;SALL1;GLI2;PKDCC;NIPBL;TGFB2;GLI3;PCSK5
prerank,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),0.48051911107753903,1.6921750572049519,0.011673151750972763,0.16902813294247893,1.0,18/45,15.24%,FPR2;NPY1R;HTR1E;OPRK1;RGS1;HTR1B;GPR37L1;OPRM1;CHRM2;FLNA;GPR37;ADCY7;HRH3;INSL3;GRM4;P2RY12;ADCY6;ADCY5
prerank,L-alpha-amino Acid Transmembrane Transport (GO:1902475),0.4885962526584714,1.6917040780354564,0.0,0.16666522922416438,1.0,13/37,22.00%,SLC38A2;SLC17A8;SLC6A9;SLC7A2;SLC43A1;SLC6A20;SLC1A3;SLC1A7;SLC25A18;SLC25A22;SLC25A29;SLC7A7;SLC7A1
prerank,Non-Canonical Wnt Signaling Pathway (GO:0035567),0.49940218198050923,1.687980155134393,0.007462686567164179,0.16996461534981225,1.0,13/37,14.62%,FZD9;FZD8;WNT7A;CELSR1;CELSR3;FZD1;WNT9B;DVL1;FRZB;FZD7;DVL2;CELSR2;FZD2
prerank,In Utero Embryonic Development (GO:0001701),0.5514613063320472,1.687382282455465,0.012048192771084338,0.16832219856367037,1.0,12/25,23.72%,FLCN;MYH6;FOXF1;CHD7;IGF2;PKD1;TFEB;TGFB3;SOX8;HINFP;VEGFA;PKD2
prerank,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),-0.5374258947329479,-1.6838081795369597,0.0038022813688212928,0.1862363700515669,0.998,6/31,3.95%,CXCL11;CXCL9;CXCL10;CXCL2;CXCL5;RNASE3
prerank,Mitotic Metaphase Plate Congression (GO:0007080),-0.4934425505061961,-1.6835448336647112,0.007936507936507936,0.18349519816643786,0.998,16/41,24.49%,NUF2;CDCA5;CDT1;BECN1;DCTN2;RMDN1;CHMP2A;RAB11A;CHMP2B;SEH1L;CENPE;KIF22;KIF2C;MAD1L1;VPS4B;KPNB1
prerank,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),-0.5297624093476525,-1.683312012822549,0.018867924528301886,0.18060842939835425,0.998,6/29,7.16%,CXCL11;CXCL9;CXCL10;APLNR;TRPC1;P2RY6
prerank,Regulation Of Ras Protein Signal Transduction (GO:0046578),0.44427113436589805,1.6798830141816485,0.007326007326007326,0.17628521049634205,1.0,33/62,25.06%,FLCN;KANK2;NOTCH2;STARD8;GIT1;SYDE1;NOTCH1;FGF10;MMD2;RASAL3;DENND4B;MYO9B;OPHN1;OGT;KANK1;EPS8;SPRY4;SPRY1;LZTR1;ARHGEF28;RAF1;TGFB2;STARD13;RALGPS1;DENND4C;ARHGEF18;DAB2IP;EPS8L1;SYDE2;SGSM3;RDX;PLCE1;FOXM1
prerank,Embryonic Organ Development (GO:0048568),0.44648884397941907,1.679842694803149,0.0,0.1736372146676633,1.0,27/65,20.69%,COL27A1;TEAD2;STRA6;TAL1;HEY2;SALL1;GLI2;IGF2;COBL;PKDCC;BMPR1A;TGFB1;TGFBR2;TEAD1;SH2B3;PKD1;KMT2A;FLT3LG;TBX2;NES;TFEB;TEAD3;PBX3;TGFB2;GLI3;PCSK5;GDNF
prerank,Regulation Of Fibrinolysis (GO:0051917),0.624409155620751,1.6780391153630108,0.007575757575757576,0.173691263887906,1.0,4/15,5.28%,CEL;SERPINF2;PLG;KLKB1
prerank,Response To Steroid Hormone (GO:0048545),0.5519429188212874,1.677627787436771,0.018867924528301886,0.17167898511332275,1.0,9/25,19.82%,HSPA1A;HSPA1B;MGARP;TFPI;TGFB1;ATP1A2;TGFB3;PAQR8;TGFB2
prerank,Modified Amino Acid Transport (GO:0072337),0.5194083366991803,1.6775908062036669,0.004347826086956522,0.16915051009899904,1.0,13/27,22.00%,FOLR3;SLC7A9;SLC7A2;SLC6A20;SLC16A12;SLC19A1;FOLR2;SLC25A29;SLC16A9;SLC46A1;SLC7A7;SLC6A13;SLC7A1
prerank,Protein Localization To Cell Surface (GO:0034394),0.5463507194283853,1.6759135997390593,0.015625,0.16903435994913146,1.0,5/22,8.06%,CD177;PTPRU;FGF10;FLNA;FCN1
prerank,Positive Regulation Of Bone Mineralization (GO:0030501),0.5021103339423042,1.6756484608037974,0.00816326530612245,0.16697957081716733,1.0,8/32,9.41%,P2RX7;FZD9;CYP27B1;ADGRV1;PKDCC;RXRA;BMPR1A;TMEM119
prerank,Amino Acid Import Across Plasma Membrane (GO:0089718),0.5697420236998175,1.6755002116139563,0.0,0.16478881916151927,1.0,7/22,12.63%,SLC38A2;SLC6A9;SLC7A2;SLC6A20;SLC1A3;SLC36A1;SLC6A6
prerank,Skeletal Muscle Tissue Development (GO:0007519),-0.5150582142080189,-1.6711617303574375,0.012295081967213115,0.1968002839866051,1.0,4/33,3.81%,EGR2;MYLK2;MYL11;MYOZ1
prerank,Positive Regulation Of T Cell Proliferation (GO:0042102),-0.4641868980984978,-1.6684514699197952,0.0,0.19755237928728497,1.0,12/50,9.72%,VCAM1;CCL19;ICOSLG;IL1B;IGF1;TFRC;TNFSF9;AIF1;PDCD1LG2;CCL5;IL6;CD1D
prerank,Epithelial Cell Migration (GO:0010631),0.49144122465869494,1.668391632763937,0.003952569169960474,0.17379165748863004,1.0,23/42,22.53%,CEL;S100A12;TNFRSF25;FERMT1;KANK2;PRKX;FAT2;ANLN;ROCK1;S100A9;PIK3CA;KANK1;PKN3;ADGRA2;PKN2;LRG1;SMAD4;PXN;PRSS3;STARD13;NOS3;TESK1;PLXND1
prerank,Dicarboxylic Acid Transport (GO:0006835),0.5581938983205496,1.6671433529105428,0.011320754716981131,0.17349132423591945,1.0,10/22,11.80%,FOLR3;SLC17A8;SLC26A6;SLC19A1;SLC1A3;FOLR2;GJA1;SLC26A1;SLC26A8;SLC1A7
prerank,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),0.4378240174673235,1.6668751470545096,0.0,0.17155029552242568,1.0,27/75,20.64%,FZD9;EGFR;SCEL;PPM1N;FGF10;JRK;TGFB1;LGR6;GPRC5B;NFKB1;JUP;FAM53B;EGF;KANK1;RNF220;CSNK1G2;PRDM15;COL1A1;AMER1;BMAL1;LRRK2;UBR5;LRRK1;GPC3;ZBED3;TBL1X;PTK7
prerank,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),-0.6129878702936006,-1.665189698956922,0.024291497975708502,0.19965754135447583,1.0,4/16,1.74%,HLA-DRB4;HLA-DRB5;HLA-DRB3;HLA-DRB1
prerank,Positive Regulation Of Cation Channel Activity (GO:2001259),-0.5204431691259064,-1.6630160405191439,0.004201680672268907,0.19994277044791142,1.0,16/32,27.82%,PIRT;TMSB4X;LRRC38;P2RY6;JPH2;GSTO1;PPP3R1;PPP3CB;CALM3;GAL;CALM1;APEX1;EDN1;PPP3CA;LRRC55;CALM2
prerank,Protein Import Into Mitochondrial Matrix (GO:0030150),-0.5964227930412983,-1.662131428136365,0.024793388429752067,0.19857948287740249,1.0,14/18,31.78%,TOMM20;TIMM23B;TIMM17A;TOMM70;TOMM20L;ROMO1;TIMM17B;DNAJC19;TIMM23;GRPEL2;TOMM40L;DNLZ;TIMM50;GRPEL1
prerank,Cardiac Muscle Cell Differentiation (GO:0055007),0.5648162768187367,1.6616050169814343,0.028112449799196786,0.1779483888212039,1.0,8/19,17.50%,MYH6;MYOCD;TCAP;MYH11;SIK1;KDM6B;TTN;GREM1
prerank,Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114),-0.587248457456403,-1.6605975555692645,0.025210084033613446,0.19821651358979353,1.0,3/17,1.49%,IL1RN;IL1B;CD44
prerank,Negative Regulation Of TOR Signaling (GO:0032007),0.4657103540303284,1.6604852456655699,0.0,0.17760464581416743,1.0,24/50,25.74%,FLCN;DDIT4;TSSK2;TSSK3;RNF152;ATM;CASTOR2;TSSK6;KPTN;SPAAR;WDR59;NUAK2;SZT2;NPC1;TSC1;BMAL1;SIRT1;NPRL3;UBR2;WDR24;STK11;TSC2;RPS6KA1;SESN2
prerank,Ribosomal Small Subunit Biogenesis (GO:0042274),-0.44440693125088765,-1.6581642970481878,0.0,0.19910305670284967,1.0,36/64,35.81%,SNU13;NPM1;RPS17;RPS24;TBL3;WDR46;DIMT1;RPS4X;MRPS7;RRP7A;SURF6;RPS14;RPS8;WDR75;RPSA;RPS13;RIOK1;RPS25;LSM6;RPS6;NAT10;NGDN;EMG1;RPS11;MRPS12;MRPS11;RPS19;RIOK3;RPS9;RPS15A;WDR43;MPHOSPH10;RPS16;FCF1;RPS27;WDR3
prerank,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),0.4074664189242189,1.6580473118061847,0.0,0.17909285273325912,1.0,33/96,20.64%,LBX2;FZD9;EGFR;SCEL;RSPO3;PPM1N;SALL1;FGF10;JRK;TGFB1;MACF1;LGR6;GPRC5B;NFKB1;JUP;SKI;FAM53B;EGF;KANK1;RNF220;CSNK1G2;PRDM15;COL1A1;DISC1;AMER1;BMAL1;LRRK2;UBR5;LRRK1;GPC3;ZBED3;TBL1X;PTK7
prerank,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),-0.5560436792820431,-1.6569519687215386,0.015810276679841896,0.19831915868527808,1.0,8/22,10.64%,HLA-DRB4;HLA-DRB5;HLA-DRB3;HLA-DRB1;IFI30;CTSV;FCER1G;HLA-DQA1
prerank,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),-0.48430312269721665,-1.6564924838035053,0.0040650406504065045,0.19604515296800637,1.0,7/46,4.44%,CXCL11;CXCL9;CXCL10;DHRS7C;APLNR;UBASH3B;TRPC1
